"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"29/01/2026 13:15:00 - 29/01/2026 13:30:00","BZN|BG","Without Sequence","168.86","",""
"29/01/2026 13:30:00 - 29/01/2026 13:45:00","BZN|BG","Without Sequence","166.46","",""
"29/01/2026 13:45:00 - 29/01/2026 14:00:00","BZN|BG","Without Sequence","167.51","",""
"29/01/2026 14:00:00 - 29/01/2026 14:15:00","BZN|BG","Without Sequence","163.59","",""
"29/01/2026 14:15:00 - 29/01/2026 14:30:00","BZN|BG","Without Sequence","170.24","",""
"29/01/2026 14:30:00 - 29/01/2026 14:45:00","BZN|BG","Without Sequence","174.97","",""
"29/01/2026 14:45:00 - 29/01/2026 15:00:00","BZN|BG","Without Sequence","175.24","",""
"29/01/2026 15:00:00 - 29/01/2026 15:15:00","BZN|BG","Without Sequence","158.38","",""
"29/01/2026 15:15:00 - 29/01/2026 15:30:00","BZN|BG","Without Sequence","158.19","",""
"29/01/2026 15:30:00 - 29/01/2026 15:45:00","BZN|BG","Without Sequence","169.90","",""
"29/01/2026 15:45:00 - 29/01/2026 16:00:00","BZN|BG","Without Sequence","171.02","",""
"29/01/2026 16:00:00 - 29/01/2026 16:15:00","BZN|BG","Without Sequence","120.93","",""
"29/01/2026 16:15:00 - 29/01/2026 16:30:00","BZN|BG","Without Sequence","160.66","",""
"29/01/2026 16:30:00 - 29/01/2026 16:45:00","BZN|BG","Without Sequence","153.51","",""
"29/01/2026 16:45:00 - 29/01/2026 17:00:00","BZN|BG","Without Sequence","155.37","",""
"29/01/2026 17:00:00 - 29/01/2026 17:15:00","BZN|BG","Without Sequence","146.03","",""
"29/01/2026 17:15:00 - 29/01/2026 17:30:00","BZN|BG","Without Sequence","153.51","",""
"29/01/2026 17:30:00 - 29/01/2026 17:45:00","BZN|BG","Without Sequence","153.52","",""
"29/01/2026 17:45:00 - 29/01/2026 18:00:00","BZN|BG","Without Sequence","153.52","",""
"29/01/2026 18:00:00 - 29/01/2026 18:15:00","BZN|BG","Without Sequence","153.52","",""
"29/01/2026 18:15:00 - 29/01/2026 18:30:00","BZN|BG","Without Sequence","161.63","",""
"29/01/2026 18:30:00 - 29/01/2026 18:45:00","BZN|BG","Without Sequence","161.22","",""
"29/01/2026 18:45:00 - 29/01/2026 19:00:00","BZN|BG","Without Sequence","161.02","",""
"29/01/2026 19:00:00 - 29/01/2026 19:15:00","BZN|BG","Without Sequence","164.62","",""
"29/01/2026 19:15:00 - 29/01/2026 19:30:00","BZN|BG","Without Sequence","161.38","",""
"29/01/2026 19:30:00 - 29/01/2026 19:45:00","BZN|BG","Without Sequence","160.34","",""
"29/01/2026 19:45:00 - 29/01/2026 20:00:00","BZN|BG","Without Sequence","151.78","",""
"29/01/2026 20:00:00 - 29/01/2026 20:15:00","BZN|BG","Without Sequence","160.08","",""
"29/01/2026 20:15:00 - 29/01/2026 20:30:00","BZN|BG","Without Sequence","151.99","",""
"29/01/2026 20:30:00 - 29/01/2026 20:45:00","BZN|BG","Without Sequence","137.92","",""
"29/01/2026 20:45:00 - 29/01/2026 21:00:00","BZN|BG","Without Sequence","138.87","",""
"29/01/2026 21:00:00 - 29/01/2026 21:15:00","BZN|BG","Without Sequence","141.08","",""
"29/01/2026 21:15:00 - 29/01/2026 21:30:00","BZN|BG","Without Sequence","139.78","",""
"29/01/2026 21:30:00 - 29/01/2026 21:45:00","BZN|BG","Without Sequence","133.65","",""
"29/01/2026 21:45:00 - 29/01/2026 22:00:00","BZN|BG","Without Sequence","115.88","",""
"29/01/2026 22:00:00 - 29/01/2026 22:15:00","BZN|BG","Without Sequence","131.89","",""
"29/01/2026 22:15:00 - 29/01/2026 22:30:00","BZN|BG","Without Sequence","124.54","",""
"29/01/2026 22:30:00 - 29/01/2026 22:45:00","BZN|BG","Without Sequence","123.53","",""
"29/01/2026 22:45:00 - 29/01/2026 23:00:00","BZN|BG","Without Sequence","105.48","",""
"29/01/2026 23:00:00 - 29/01/2026 23:15:00","BZN|BG","Without Sequence","110.97","",""
"29/01/2026 23:15:00 - 29/01/2026 23:30:00","BZN|BG","Without Sequence","101.73","",""
"29/01/2026 23:30:00 - 29/01/2026 23:45:00","BZN|BG","Without Sequence","103.12","",""
"29/01/2026 23:45:00 - 30/01/2026 00:00:00","BZN|BG","Without Sequence","97.61","",""
"30/01/2026 00:00:00 - 30/01/2026 00:15:00","BZN|BG","Without Sequence","125.08","",""
"30/01/2026 00:15:00 - 30/01/2026 00:30:00","BZN|BG","Without Sequence","114.00","",""
"30/01/2026 00:30:00 - 30/01/2026 00:45:00","BZN|BG","Without Sequence","104.21","",""
"30/01/2026 00:45:00 - 30/01/2026 01:00:00","BZN|BG","Without Sequence","100.97","",""
"30/01/2026 01:00:00 - 30/01/2026 01:15:00","BZN|BG","Without Sequence","106.22","",""
"30/01/2026 01:15:00 - 30/01/2026 01:30:00","BZN|BG","Without Sequence","104.65","",""
"30/01/2026 01:30:00 - 30/01/2026 01:45:00","BZN|BG","Without Sequence","102.47","",""
"30/01/2026 01:45:00 - 30/01/2026 02:00:00","BZN|BG","Without Sequence","99.91","",""
"30/01/2026 02:00:00 - 30/01/2026 02:15:00","BZN|BG","Without Sequence","104.26","",""
"30/01/2026 02:15:00 - 30/01/2026 02:30:00","BZN|BG","Without Sequence","101.87","",""
"30/01/2026 02:30:00 - 30/01/2026 02:45:00","BZN|BG","Without Sequence","99.12","",""
"30/01/2026 02:45:00 - 30/01/2026 03:00:00","BZN|BG","Without Sequence","99.35","",""
"30/01/2026 03:00:00 - 30/01/2026 03:15:00","BZN|BG","Without Sequence","100.03","",""
"30/01/2026 03:15:00 - 30/01/2026 03:30:00","BZN|BG","Without Sequence","97.17","",""
"30/01/2026 03:30:00 - 30/01/2026 03:45:00","BZN|BG","Without Sequence","97.23","",""
"30/01/2026 03:45:00 - 30/01/2026 04:00:00","BZN|BG","Without Sequence","97.68","",""
"30/01/2026 04:00:00 - 30/01/2026 04:15:00","BZN|BG","Without Sequence","97.84","",""
"30/01/2026 04:15:00 - 30/01/2026 04:30:00","BZN|BG","Without Sequence","96.75","",""
"30/01/2026 04:30:00 - 30/01/2026 04:45:00","BZN|BG","Without Sequence","97.24","",""
"30/01/2026 04:45:00 - 30/01/2026 05:00:00","BZN|BG","Without Sequence","101.59","",""
"30/01/2026 05:00:00 - 30/01/2026 05:15:00","BZN|BG","Without Sequence","94.34","",""
"30/01/2026 05:15:00 - 30/01/2026 05:30:00","BZN|BG","Without Sequence","102.76","",""
"30/01/2026 05:30:00 - 30/01/2026 05:45:00","BZN|BG","Without Sequence","108.77","",""
"30/01/2026 05:45:00 - 30/01/2026 06:00:00","BZN|BG","Without Sequence","125.25","",""
"30/01/2026 06:00:00 - 30/01/2026 06:15:00","BZN|BG","Without Sequence","98.12","",""
"30/01/2026 06:15:00 - 30/01/2026 06:30:00","BZN|BG","Without Sequence","126.07","",""
"30/01/2026 06:30:00 - 30/01/2026 06:45:00","BZN|BG","Without Sequence","139.58","",""
"30/01/2026 06:45:00 - 30/01/2026 07:00:00","BZN|BG","Without Sequence","150.75","",""
"30/01/2026 07:00:00 - 30/01/2026 07:15:00","BZN|BG","Without Sequence","120.93","",""
"30/01/2026 07:15:00 - 30/01/2026 07:30:00","BZN|BG","Without Sequence","156.42","",""
"30/01/2026 07:30:00 - 30/01/2026 07:45:00","BZN|BG","Without Sequence","156.33","",""
"30/01/2026 07:45:00 - 30/01/2026 08:00:00","BZN|BG","Without Sequence","138.05","",""
"30/01/2026 08:00:00 - 30/01/2026 08:15:00","BZN|BG","Without Sequence","173.21","",""
"30/01/2026 08:15:00 - 30/01/2026 08:30:00","BZN|BG","Without Sequence","159.44","",""
"30/01/2026 08:30:00 - 30/01/2026 08:45:00","BZN|BG","Without Sequence","156.32","",""
"30/01/2026 08:45:00 - 30/01/2026 09:00:00","BZN|BG","Without Sequence","155.06","",""
"30/01/2026 09:00:00 - 30/01/2026 09:15:00","BZN|BG","Without Sequence","175.15","",""
"30/01/2026 09:15:00 - 30/01/2026 09:30:00","BZN|BG","Without Sequence","161.57","",""
"30/01/2026 09:30:00 - 30/01/2026 09:45:00","BZN|BG","Without Sequence","160.41","",""
"30/01/2026 09:45:00 - 30/01/2026 10:00:00","BZN|BG","Without Sequence","162.88","",""
"30/01/2026 10:00:00 - 30/01/2026 10:15:00","BZN|BG","Without Sequence","171.13","",""
"30/01/2026 10:15:00 - 30/01/2026 10:30:00","BZN|BG","Without Sequence","167.40","",""
"30/01/2026 10:30:00 - 30/01/2026 10:45:00","BZN|BG","Without Sequence","166.00","",""
"30/01/2026 10:45:00 - 30/01/2026 11:00:00","BZN|BG","Without Sequence","141.30","",""
"30/01/2026 11:00:00 - 30/01/2026 11:15:00","BZN|BG","Without Sequence","166.11","",""
"30/01/2026 11:15:00 - 30/01/2026 11:30:00","BZN|BG","Without Sequence","147.73","",""
"30/01/2026 11:30:00 - 30/01/2026 11:45:00","BZN|BG","Without Sequence","149.96","",""
"30/01/2026 11:45:00 - 30/01/2026 12:00:00","BZN|BG","Without Sequence","120.93","",""
"30/01/2026 12:00:00 - 30/01/2026 12:15:00","BZN|BG","Without Sequence","155.02","",""
"30/01/2026 12:15:00 - 30/01/2026 12:30:00","BZN|BG","Without Sequence","146.61","",""
"30/01/2026 12:30:00 - 30/01/2026 12:45:00","BZN|BG","Without Sequence","142.65","",""
"30/01/2026 12:45:00 - 30/01/2026 13:00:00","BZN|BG","Without Sequence","146.80","",""
"30/01/2026 13:00:00 - 30/01/2026 13:15:00","BZN|BG","Without Sequence","146.25","",""
"30/01/2026 13:15:00 - 30/01/2026 13:30:00","BZN|BG","Without Sequence","142.94","",""
"30/01/2026 13:30:00 - 30/01/2026 13:45:00","BZN|BG","Without Sequence","144.09","",""
"30/01/2026 13:45:00 - 30/01/2026 14:00:00","BZN|BG","Without Sequence","146.45","",""
"30/01/2026 14:00:00 - 30/01/2026 14:15:00","BZN|BG","Without Sequence","141.89","",""
"30/01/2026 14:15:00 - 30/01/2026 14:30:00","BZN|BG","Without Sequence","142.76","",""
"30/01/2026 14:30:00 - 30/01/2026 14:45:00","BZN|BG","Without Sequence","146.76","",""
"30/01/2026 14:45:00 - 30/01/2026 15:00:00","BZN|BG","Without Sequence","152.97","",""
"30/01/2026 15:00:00 - 30/01/2026 15:15:00","BZN|BG","Without Sequence","83.26","",""
"30/01/2026 15:15:00 - 30/01/2026 15:30:00","BZN|BG","Without Sequence","107.38","",""
"30/01/2026 15:30:00 - 30/01/2026 15:45:00","BZN|BG","Without Sequence","120.92","",""
"30/01/2026 15:45:00 - 30/01/2026 16:00:00","BZN|BG","Without Sequence","120.93","",""
"30/01/2026 16:00:00 - 30/01/2026 16:15:00","BZN|BG","Without Sequence","87.72","",""
"30/01/2026 16:15:00 - 30/01/2026 16:30:00","BZN|BG","Without Sequence","120.92","",""
"30/01/2026 16:30:00 - 30/01/2026 16:45:00","BZN|BG","Without Sequence","120.93","",""
"30/01/2026 16:45:00 - 30/01/2026 17:00:00","BZN|BG","Without Sequence","143.25","",""
"30/01/2026 17:00:00 - 30/01/2026 17:15:00","BZN|BG","Without Sequence","137.72","",""
"30/01/2026 17:15:00 - 30/01/2026 17:30:00","BZN|BG","Without Sequence","137.07","",""
"30/01/2026 17:30:00 - 30/01/2026 17:45:00","BZN|BG","Without Sequence","146.18","",""
"30/01/2026 17:45:00 - 30/01/2026 18:00:00","BZN|BG","Without Sequence","156.16","",""
"30/01/2026 18:00:00 - 30/01/2026 18:15:00","BZN|BG","Without Sequence","149.81","",""
"30/01/2026 18:15:00 - 30/01/2026 18:30:00","BZN|BG","Without Sequence","149.63","",""
"30/01/2026 18:30:00 - 30/01/2026 18:45:00","BZN|BG","Without Sequence","143.02","",""
"30/01/2026 18:45:00 - 30/01/2026 19:00:00","BZN|BG","Without Sequence","148.02","",""
"30/01/2026 19:00:00 - 30/01/2026 19:15:00","BZN|BG","Without Sequence","140.53","",""
"30/01/2026 19:15:00 - 30/01/2026 19:30:00","BZN|BG","Without Sequence","153.56","",""
"30/01/2026 19:30:00 - 30/01/2026 19:45:00","BZN|BG","Without Sequence","148.55","",""
"30/01/2026 19:45:00 - 30/01/2026 20:00:00","BZN|BG","Without Sequence","120.93","",""
"30/01/2026 20:00:00 - 30/01/2026 20:15:00","BZN|BG","Without Sequence","162.33","",""
"30/01/2026 20:15:00 - 30/01/2026 20:30:00","BZN|BG","Without Sequence","150.56","",""
"30/01/2026 20:30:00 - 30/01/2026 20:45:00","BZN|BG","Without Sequence","142.76","",""
"30/01/2026 20:45:00 - 30/01/2026 21:00:00","BZN|BG","Without Sequence","124.42","",""
"30/01/2026 21:00:00 - 30/01/2026 21:15:00","BZN|BG","Without Sequence","132.13","",""
"30/01/2026 21:15:00 - 30/01/2026 21:30:00","BZN|BG","Without Sequence","125.93","",""
"30/01/2026 21:30:00 - 30/01/2026 21:45:00","BZN|BG","Without Sequence","120.07","",""
"30/01/2026 21:45:00 - 30/01/2026 22:00:00","BZN|BG","Without Sequence","101.77","",""
"30/01/2026 22:00:00 - 30/01/2026 22:15:00","BZN|BG","Without Sequence","120.92","",""
"30/01/2026 22:15:00 - 30/01/2026 22:30:00","BZN|BG","Without Sequence","98.12","",""
"30/01/2026 22:30:00 - 30/01/2026 22:45:00","BZN|BG","Without Sequence","98.12","",""
"30/01/2026 22:45:00 - 30/01/2026 23:00:00","BZN|BG","Without Sequence","98.92","",""
"30/01/2026 23:00:00 - 30/01/2026 23:15:00","BZN|BG","Without Sequence","120.27","",""
"30/01/2026 23:15:00 - 30/01/2026 23:30:00","BZN|BG","Without Sequence","114.90","",""
"30/01/2026 23:30:00 - 30/01/2026 23:45:00","BZN|BG","Without Sequence","102.80","",""
"30/01/2026 23:45:00 - 31/01/2026 00:00:00","BZN|BG","Without Sequence","96.83","",""
"31/01/2026 00:00:00 - 31/01/2026 00:15:00","BZN|BG","Without Sequence","105.83","",""
"31/01/2026 00:15:00 - 31/01/2026 00:30:00","BZN|BG","Without Sequence","97.00","",""
"31/01/2026 00:30:00 - 31/01/2026 00:45:00","BZN|BG","Without Sequence","96.64","",""
"31/01/2026 00:45:00 - 31/01/2026 01:00:00","BZN|BG","Without Sequence","96.53","",""
"31/01/2026 01:00:00 - 31/01/2026 01:15:00","BZN|BG","Without Sequence","100.96","",""
"31/01/2026 01:15:00 - 31/01/2026 01:30:00","BZN|BG","Without Sequence","96.18","",""
"31/01/2026 01:30:00 - 31/01/2026 01:45:00","BZN|BG","Without Sequence","99.09","",""
"31/01/2026 01:45:00 - 31/01/2026 02:00:00","BZN|BG","Without Sequence","96.83","",""
"31/01/2026 02:00:00 - 31/01/2026 02:15:00","BZN|BG","Without Sequence","96.53","",""
"31/01/2026 02:15:00 - 31/01/2026 02:30:00","BZN|BG","Without Sequence","95.79","",""
"31/01/2026 02:30:00 - 31/01/2026 02:45:00","BZN|BG","Without Sequence","98.97","",""
"31/01/2026 02:45:00 - 31/01/2026 03:00:00","BZN|BG","Without Sequence","97.13","",""
"31/01/2026 03:00:00 - 31/01/2026 03:15:00","BZN|BG","Without Sequence","98.60","",""
"31/01/2026 03:15:00 - 31/01/2026 03:30:00","BZN|BG","Without Sequence","98.19","",""
"31/01/2026 03:30:00 - 31/01/2026 03:45:00","BZN|BG","Without Sequence","98.15","",""
"31/01/2026 03:45:00 - 31/01/2026 04:00:00","BZN|BG","Without Sequence","98.17","",""
"31/01/2026 04:00:00 - 31/01/2026 04:15:00","BZN|BG","Without Sequence","98.18","",""
"31/01/2026 04:15:00 - 31/01/2026 04:30:00","BZN|BG","Without Sequence","98.16","",""
"31/01/2026 04:30:00 - 31/01/2026 04:45:00","BZN|BG","Without Sequence","100.81","",""
"31/01/2026 04:45:00 - 31/01/2026 05:00:00","BZN|BG","Without Sequence","108.30","",""
"31/01/2026 05:00:00 - 31/01/2026 05:15:00","BZN|BG","Without Sequence","98.19","",""
"31/01/2026 05:15:00 - 31/01/2026 05:30:00","BZN|BG","Without Sequence","103.30","",""
"31/01/2026 05:30:00 - 31/01/2026 05:45:00","BZN|BG","Without Sequence","103.49","",""
"31/01/2026 05:45:00 - 31/01/2026 06:00:00","BZN|BG","Without Sequence","110.91","",""
"31/01/2026 06:00:00 - 31/01/2026 06:15:00","BZN|BG","Without Sequence","98.13","",""
"31/01/2026 06:15:00 - 31/01/2026 06:30:00","BZN|BG","Without Sequence","108.51","",""
"31/01/2026 06:30:00 - 31/01/2026 06:45:00","BZN|BG","Without Sequence","109.50","",""
"31/01/2026 06:45:00 - 31/01/2026 07:00:00","BZN|BG","Without Sequence","120.93","",""
"31/01/2026 07:00:00 - 31/01/2026 07:15:00","BZN|BG","Without Sequence","110.34","",""
"31/01/2026 07:15:00 - 31/01/2026 07:30:00","BZN|BG","Without Sequence","118.38","",""
"31/01/2026 07:30:00 - 31/01/2026 07:45:00","BZN|BG","Without Sequence","122.08","",""
"31/01/2026 07:45:00 - 31/01/2026 08:00:00","BZN|BG","Without Sequence","122.70","",""
"31/01/2026 08:00:00 - 31/01/2026 08:15:00","BZN|BG","Without Sequence","120.92","",""
"31/01/2026 08:15:00 - 31/01/2026 08:30:00","BZN|BG","Without Sequence","124.74","",""
"31/01/2026 08:30:00 - 31/01/2026 08:45:00","BZN|BG","Without Sequence","127.06","",""
"31/01/2026 08:45:00 - 31/01/2026 09:00:00","BZN|BG","Without Sequence","129.91","",""
"31/01/2026 09:00:00 - 31/01/2026 09:15:00","BZN|BG","Without Sequence","128.86","",""
"31/01/2026 09:15:00 - 31/01/2026 09:30:00","BZN|BG","Without Sequence","127.47","",""
"31/01/2026 09:30:00 - 31/01/2026 09:45:00","BZN|BG","Without Sequence","126.77","",""
"31/01/2026 09:45:00 - 31/01/2026 10:00:00","BZN|BG","Without Sequence","119.31","",""
"31/01/2026 10:00:00 - 31/01/2026 10:15:00","BZN|BG","Without Sequence","130.84","",""
"31/01/2026 10:15:00 - 31/01/2026 10:30:00","BZN|BG","Without Sequence","125.53","",""
"31/01/2026 10:30:00 - 31/01/2026 10:45:00","BZN|BG","Without Sequence","123.65","",""
"31/01/2026 10:45:00 - 31/01/2026 11:00:00","BZN|BG","Without Sequence","115.85","",""
"31/01/2026 11:00:00 - 31/01/2026 11:15:00","BZN|BG","Without Sequence","126.30","",""
"31/01/2026 11:15:00 - 31/01/2026 11:30:00","BZN|BG","Without Sequence","121.57","",""
"31/01/2026 11:30:00 - 31/01/2026 11:45:00","BZN|BG","Without Sequence","115.35","",""
"31/01/2026 11:45:00 - 31/01/2026 12:00:00","BZN|BG","Without Sequence","109.94","",""
"31/01/2026 12:00:00 - 31/01/2026 12:15:00","BZN|BG","Without Sequence","124.54","",""
"31/01/2026 12:15:00 - 31/01/2026 12:30:00","BZN|BG","Without Sequence","118.08","",""
"31/01/2026 12:30:00 - 31/01/2026 12:45:00","BZN|BG","Without Sequence","111.91","",""
"31/01/2026 12:45:00 - 31/01/2026 13:00:00","BZN|BG","Without Sequence","110.23","",""
"31/01/2026 13:00:00 - 31/01/2026 13:15:00","BZN|BG","Without Sequence","114.60","",""
"31/01/2026 13:15:00 - 31/01/2026 13:30:00","BZN|BG","Without Sequence","115.45","",""
"31/01/2026 13:30:00 - 31/01/2026 13:45:00","BZN|BG","Without Sequence","113.44","",""
"31/01/2026 13:45:00 - 31/01/2026 14:00:00","BZN|BG","Without Sequence","114.46","",""
"31/01/2026 14:00:00 - 31/01/2026 14:15:00","BZN|BG","Without Sequence","109.91","",""
"31/01/2026 14:15:00 - 31/01/2026 14:30:00","BZN|BG","Without Sequence","112.20","",""
"31/01/2026 14:30:00 - 31/01/2026 14:45:00","BZN|BG","Without Sequence","117.91","",""
"31/01/2026 14:45:00 - 31/01/2026 15:00:00","BZN|BG","Without Sequence","119.08","",""
"31/01/2026 15:00:00 - 31/01/2026 15:15:00","BZN|BG","Without Sequence","111.14","",""
"31/01/2026 15:15:00 - 31/01/2026 15:30:00","BZN|BG","Without Sequence","115.99","",""
"31/01/2026 15:30:00 - 31/01/2026 15:45:00","BZN|BG","Without Sequence","121.01","",""
"31/01/2026 15:45:00 - 31/01/2026 16:00:00","BZN|BG","Without Sequence","128.40","",""
"31/01/2026 16:00:00 - 31/01/2026 16:15:00","BZN|BG","Without Sequence","116.57","",""
"31/01/2026 16:15:00 - 31/01/2026 16:30:00","BZN|BG","Without Sequence","129.30","",""
"31/01/2026 16:30:00 - 31/01/2026 16:45:00","BZN|BG","Without Sequence","135.31","",""
"31/01/2026 16:45:00 - 31/01/2026 17:00:00","BZN|BG","Without Sequence","144.86","",""
"31/01/2026 17:00:00 - 31/01/2026 17:15:00","BZN|BG","Without Sequence","138.39","",""
"31/01/2026 17:15:00 - 31/01/2026 17:30:00","BZN|BG","Without Sequence","150.91","",""
"31/01/2026 17:30:00 - 31/01/2026 17:45:00","BZN|BG","Without Sequence","150.59","",""
"31/01/2026 17:45:00 - 31/01/2026 18:00:00","BZN|BG","Without Sequence","153.49","",""
"31/01/2026 18:00:00 - 31/01/2026 18:15:00","BZN|BG","Without Sequence","154.42","",""
"31/01/2026 18:15:00 - 31/01/2026 18:30:00","BZN|BG","Without Sequence","155.04","",""
"31/01/2026 18:30:00 - 31/01/2026 18:45:00","BZN|BG","Without Sequence","149.26","",""
"31/01/2026 18:45:00 - 31/01/2026 19:00:00","BZN|BG","Without Sequence","142.07","",""
"31/01/2026 19:00:00 - 31/01/2026 19:15:00","BZN|BG","Without Sequence","150.76","",""
"31/01/2026 19:15:00 - 31/01/2026 19:30:00","BZN|BG","Without Sequence","146.68","",""
"31/01/2026 19:30:00 - 31/01/2026 19:45:00","BZN|BG","Without Sequence","136.44","",""
"31/01/2026 19:45:00 - 31/01/2026 20:00:00","BZN|BG","Without Sequence","128.05","",""
"31/01/2026 20:00:00 - 31/01/2026 20:15:00","BZN|BG","Without Sequence","138.18","",""
"31/01/2026 20:15:00 - 31/01/2026 20:30:00","BZN|BG","Without Sequence","129.05","",""
"31/01/2026 20:30:00 - 31/01/2026 20:45:00","BZN|BG","Without Sequence","125.07","",""
"31/01/2026 20:45:00 - 31/01/2026 21:00:00","BZN|BG","Without Sequence","114.34","",""
"31/01/2026 21:00:00 - 31/01/2026 21:15:00","BZN|BG","Without Sequence","124.30","",""
"31/01/2026 21:15:00 - 31/01/2026 21:30:00","BZN|BG","Without Sequence","118.10","",""
"31/01/2026 21:30:00 - 31/01/2026 21:45:00","BZN|BG","Without Sequence","114.45","",""
"31/01/2026 21:45:00 - 31/01/2026 22:00:00","BZN|BG","Without Sequence","107.50","",""
"31/01/2026 22:00:00 - 31/01/2026 22:15:00","BZN|BG","Without Sequence","121.99","",""
"31/01/2026 22:15:00 - 31/01/2026 22:30:00","BZN|BG","Without Sequence","114.95","",""
"31/01/2026 22:30:00 - 31/01/2026 22:45:00","BZN|BG","Without Sequence","117.03","",""
"31/01/2026 22:45:00 - 31/01/2026 23:00:00","BZN|BG","Without Sequence","106.83","",""
"31/01/2026 23:00:00 - 31/01/2026 23:15:00","BZN|BG","Without Sequence","110.31","",""
"31/01/2026 23:15:00 - 31/01/2026 23:30:00","BZN|BG","Without Sequence","109.71","",""
"31/01/2026 23:30:00 - 31/01/2026 23:45:00","BZN|BG","Without Sequence","106.57","",""
"31/01/2026 23:45:00 - 01/02/2026 00:00:00","BZN|BG","Without Sequence","100.54","",""
"01/02/2026 00:00:00 - 01/02/2026 00:15:00","BZN|BG","Without Sequence","109.92","",""
"01/02/2026 00:15:00 - 01/02/2026 00:30:00","BZN|BG","Without Sequence","101.60","",""
"01/02/2026 00:30:00 - 01/02/2026 00:45:00","BZN|BG","Without Sequence","96.44","",""
"01/02/2026 00:45:00 - 01/02/2026 01:00:00","BZN|BG","Without Sequence","95.70","",""
"01/02/2026 01:00:00 - 01/02/2026 01:15:00","BZN|BG","Without Sequence","106.24","",""
"01/02/2026 01:15:00 - 01/02/2026 01:30:00","BZN|BG","Without Sequence","99.47","",""
"01/02/2026 01:30:00 - 01/02/2026 01:45:00","BZN|BG","Without Sequence","98.12","",""
"01/02/2026 01:45:00 - 01/02/2026 02:00:00","BZN|BG","Without Sequence","94.39","",""
"01/02/2026 02:00:00 - 01/02/2026 02:15:00","BZN|BG","Without Sequence","101.21","",""
"01/02/2026 02:15:00 - 01/02/2026 02:30:00","BZN|BG","Without Sequence","99.05","",""
"01/02/2026 02:30:00 - 01/02/2026 02:45:00","BZN|BG","Without Sequence","99.42","",""
"01/02/2026 02:45:00 - 01/02/2026 03:00:00","BZN|BG","Without Sequence","97.79","",""
"01/02/2026 03:00:00 - 01/02/2026 03:15:00","BZN|BG","Without Sequence","93.66","",""
"01/02/2026 03:15:00 - 01/02/2026 03:30:00","BZN|BG","Without Sequence","97.33","",""
"01/02/2026 03:30:00 - 01/02/2026 03:45:00","BZN|BG","Without Sequence","95.58","",""
"01/02/2026 03:45:00 - 01/02/2026 04:00:00","BZN|BG","Without Sequence","98.74","",""
"01/02/2026 04:00:00 - 01/02/2026 04:15:00","BZN|BG","Without Sequence","98.85","",""
"01/02/2026 04:15:00 - 01/02/2026 04:30:00","BZN|BG","Without Sequence","98.69","",""
"01/02/2026 04:30:00 - 01/02/2026 04:45:00","BZN|BG","Without Sequence","98.00","",""
"01/02/2026 04:45:00 - 01/02/2026 05:00:00","BZN|BG","Without Sequence","97.71","",""
"01/02/2026 05:00:00 - 01/02/2026 05:15:00","BZN|BG","Without Sequence","97.71","",""
"01/02/2026 05:15:00 - 01/02/2026 05:30:00","BZN|BG","Without Sequence","95.41","",""
"01/02/2026 05:30:00 - 01/02/2026 05:45:00","BZN|BG","Without Sequence","99.89","",""
"01/02/2026 05:45:00 - 01/02/2026 06:00:00","BZN|BG","Without Sequence","99.88","",""
"01/02/2026 06:00:00 - 01/02/2026 06:15:00","BZN|BG","Without Sequence","94.47","",""
"01/02/2026 06:15:00 - 01/02/2026 06:30:00","BZN|BG","Without Sequence","96.68","",""
"01/02/2026 06:30:00 - 01/02/2026 06:45:00","BZN|BG","Without Sequence","96.22","",""
"01/02/2026 06:45:00 - 01/02/2026 07:00:00","BZN|BG","Without Sequence","106.26","",""
"01/02/2026 07:00:00 - 01/02/2026 07:15:00","BZN|BG","Without Sequence","102.85","",""
"01/02/2026 07:15:00 - 01/02/2026 07:30:00","BZN|BG","Without Sequence","106.89","",""
"01/02/2026 07:30:00 - 01/02/2026 07:45:00","BZN|BG","Without Sequence","110.03","",""
"01/02/2026 07:45:00 - 01/02/2026 08:00:00","BZN|BG","Without Sequence","113.82","",""
"01/02/2026 08:00:00 - 01/02/2026 08:15:00","BZN|BG","Without Sequence","108.24","",""
"01/02/2026 08:15:00 - 01/02/2026 08:30:00","BZN|BG","Without Sequence","111.45","",""
"01/02/2026 08:30:00 - 01/02/2026 08:45:00","BZN|BG","Without Sequence","112.48","",""
"01/02/2026 08:45:00 - 01/02/2026 09:00:00","BZN|BG","Without Sequence","111.97","",""
"01/02/2026 09:00:00 - 01/02/2026 09:15:00","BZN|BG","Without Sequence","111.77","",""
"01/02/2026 09:15:00 - 01/02/2026 09:30:00","BZN|BG","Without Sequence","109.00","",""
"01/02/2026 09:30:00 - 01/02/2026 09:45:00","BZN|BG","Without Sequence","108.95","",""
"01/02/2026 09:45:00 - 01/02/2026 10:00:00","BZN|BG","Without Sequence","109.99","",""
"01/02/2026 10:00:00 - 01/02/2026 10:15:00","BZN|BG","Without Sequence","114.96","",""
"01/02/2026 10:15:00 - 01/02/2026 10:30:00","BZN|BG","Without Sequence","110.33","",""
"01/02/2026 10:30:00 - 01/02/2026 10:45:00","BZN|BG","Without Sequence","109.26","",""
