"MTU (CET/CEST),""Area"",""Sequence"",""Day-ahead Price (EUR/MWh)"",""Intraday Period (CET/CEST)"",""Intraday Price (EUR/MWh)"""
"07/02/2025 17:15:00 - 07/02/2025 17:30:00,""BZN|IT-North"",""Without Sequence"",""174.28"","""","""""
"07/02/2025 17:30:00 - 07/02/2025 17:45:00,""BZN|IT-North"",""Without Sequence"",""174.28"","""","""""
"07/02/2025 17:45:00 - 07/02/2025 18:00:00,""BZN|IT-North"",""Without Sequence"",""174.28"","""","""""
"07/02/2025 18:00:00 - 07/02/2025 18:15:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 18:15:00 - 07/02/2025 18:30:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 18:30:00 - 07/02/2025 18:45:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 18:45:00 - 07/02/2025 19:00:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 19:00:00 - 07/02/2025 19:15:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 19:15:00 - 07/02/2025 19:30:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 19:30:00 - 07/02/2025 19:45:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 19:45:00 - 07/02/2025 20:00:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"07/02/2025 20:00:00 - 07/02/2025 20:15:00,""BZN|IT-North"",""Without Sequence"",""162.03"","""","""""
"07/02/2025 20:15:00 - 07/02/2025 20:30:00,""BZN|IT-North"",""Without Sequence"",""162.03"","""","""""
"07/02/2025 20:30:00 - 07/02/2025 20:45:00,""BZN|IT-North"",""Without Sequence"",""162.03"","""","""""
"07/02/2025 20:45:00 - 07/02/2025 21:00:00,""BZN|IT-North"",""Without Sequence"",""162.03"","""","""""
"07/02/2025 21:00:00 - 07/02/2025 21:15:00,""BZN|IT-North"",""Without Sequence"",""153.72"","""","""""
"07/02/2025 21:15:00 - 07/02/2025 21:30:00,""BZN|IT-North"",""Without Sequence"",""153.72"","""","""""
"07/02/2025 21:30:00 - 07/02/2025 21:45:00,""BZN|IT-North"",""Without Sequence"",""153.72"","""","""""
"07/02/2025 21:45:00 - 07/02/2025 22:00:00,""BZN|IT-North"",""Without Sequence"",""153.72"","""","""""
"07/02/2025 22:00:00 - 07/02/2025 22:15:00,""BZN|IT-North"",""Without Sequence"",""149.01"","""","""""
"07/02/2025 22:15:00 - 07/02/2025 22:30:00,""BZN|IT-North"",""Without Sequence"",""149.01"","""","""""
"07/02/2025 22:30:00 - 07/02/2025 22:45:00,""BZN|IT-North"",""Without Sequence"",""149.01"","""","""""
"07/02/2025 22:45:00 - 07/02/2025 23:00:00,""BZN|IT-North"",""Without Sequence"",""149.01"","""","""""
"07/02/2025 23:00:00 - 07/02/2025 23:15:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"07/02/2025 23:15:00 - 07/02/2025 23:30:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"07/02/2025 23:30:00 - 07/02/2025 23:45:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"07/02/2025 23:45:00 - 08/02/2025 00:00:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"08/02/2025 00:00:00 - 08/02/2025 00:15:00,""BZN|IT-North"",""Without Sequence"",""151.67"","""","""""
"08/02/2025 00:15:00 - 08/02/2025 00:30:00,""BZN|IT-North"",""Without Sequence"",""151.67"","""","""""
"08/02/2025 00:30:00 - 08/02/2025 00:45:00,""BZN|IT-North"",""Without Sequence"",""151.67"","""","""""
"08/02/2025 00:45:00 - 08/02/2025 01:00:00,""BZN|IT-North"",""Without Sequence"",""151.67"","""","""""
"08/02/2025 01:00:00 - 08/02/2025 01:15:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 01:15:00 - 08/02/2025 01:30:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 01:30:00 - 08/02/2025 01:45:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 01:45:00 - 08/02/2025 02:00:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 02:00:00 - 08/02/2025 02:15:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"08/02/2025 02:15:00 - 08/02/2025 02:30:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"08/02/2025 02:30:00 - 08/02/2025 02:45:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"08/02/2025 02:45:00 - 08/02/2025 03:00:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"08/02/2025 03:00:00 - 08/02/2025 03:15:00,""BZN|IT-North"",""Without Sequence"",""142.30"","""","""""
"08/02/2025 03:15:00 - 08/02/2025 03:30:00,""BZN|IT-North"",""Without Sequence"",""142.30"","""","""""
"08/02/2025 03:30:00 - 08/02/2025 03:45:00,""BZN|IT-North"",""Without Sequence"",""142.30"","""","""""
"08/02/2025 03:45:00 - 08/02/2025 04:00:00,""BZN|IT-North"",""Without Sequence"",""142.30"","""","""""
"08/02/2025 04:00:00 - 08/02/2025 04:15:00,""BZN|IT-North"",""Without Sequence"",""142.00"","""","""""
"08/02/2025 04:15:00 - 08/02/2025 04:30:00,""BZN|IT-North"",""Without Sequence"",""142.00"","""","""""
"08/02/2025 04:30:00 - 08/02/2025 04:45:00,""BZN|IT-North"",""Without Sequence"",""142.00"","""","""""
"08/02/2025 04:45:00 - 08/02/2025 05:00:00,""BZN|IT-North"",""Without Sequence"",""142.00"","""","""""
"08/02/2025 05:00:00 - 08/02/2025 05:15:00,""BZN|IT-North"",""Without Sequence"",""143.61"","""","""""
"08/02/2025 05:15:00 - 08/02/2025 05:30:00,""BZN|IT-North"",""Without Sequence"",""143.61"","""","""""
"08/02/2025 05:30:00 - 08/02/2025 05:45:00,""BZN|IT-North"",""Without Sequence"",""143.61"","""","""""
"08/02/2025 05:45:00 - 08/02/2025 06:00:00,""BZN|IT-North"",""Without Sequence"",""143.61"","""","""""
"08/02/2025 06:00:00 - 08/02/2025 06:15:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 06:15:00 - 08/02/2025 06:30:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 06:30:00 - 08/02/2025 06:45:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 06:45:00 - 08/02/2025 07:00:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"08/02/2025 07:00:00 - 08/02/2025 07:15:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"08/02/2025 07:15:00 - 08/02/2025 07:30:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"08/02/2025 07:30:00 - 08/02/2025 07:45:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"08/02/2025 07:45:00 - 08/02/2025 08:00:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"08/02/2025 08:00:00 - 08/02/2025 08:15:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 08:15:00 - 08/02/2025 08:30:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 08:30:00 - 08/02/2025 08:45:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 08:45:00 - 08/02/2025 09:00:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 09:00:00 - 08/02/2025 09:15:00,""BZN|IT-North"",""Without Sequence"",""163.00"","""","""""
"08/02/2025 09:15:00 - 08/02/2025 09:30:00,""BZN|IT-North"",""Without Sequence"",""163.00"","""","""""
"08/02/2025 09:30:00 - 08/02/2025 09:45:00,""BZN|IT-North"",""Without Sequence"",""163.00"","""","""""
"08/02/2025 09:45:00 - 08/02/2025 10:00:00,""BZN|IT-North"",""Without Sequence"",""163.00"","""","""""
"08/02/2025 10:00:00 - 08/02/2025 10:15:00,""BZN|IT-North"",""Without Sequence"",""164.48"","""","""""
"08/02/2025 10:15:00 - 08/02/2025 10:30:00,""BZN|IT-North"",""Without Sequence"",""164.48"","""","""""
"08/02/2025 10:30:00 - 08/02/2025 10:45:00,""BZN|IT-North"",""Without Sequence"",""164.48"","""","""""
"08/02/2025 10:45:00 - 08/02/2025 11:00:00,""BZN|IT-North"",""Without Sequence"",""164.48"","""","""""
"08/02/2025 11:00:00 - 08/02/2025 11:15:00,""BZN|IT-North"",""Without Sequence"",""154.75"","""","""""
"08/02/2025 11:15:00 - 08/02/2025 11:30:00,""BZN|IT-North"",""Without Sequence"",""154.75"","""","""""
"08/02/2025 11:30:00 - 08/02/2025 11:45:00,""BZN|IT-North"",""Without Sequence"",""154.75"","""","""""
"08/02/2025 11:45:00 - 08/02/2025 12:00:00,""BZN|IT-North"",""Without Sequence"",""154.75"","""","""""
"08/02/2025 12:00:00 - 08/02/2025 12:15:00,""BZN|IT-North"",""Without Sequence"",""150.94"","""","""""
"08/02/2025 12:15:00 - 08/02/2025 12:30:00,""BZN|IT-North"",""Without Sequence"",""150.94"","""","""""
"08/02/2025 12:30:00 - 08/02/2025 12:45:00,""BZN|IT-North"",""Without Sequence"",""150.94"","""","""""
"08/02/2025 12:45:00 - 08/02/2025 13:00:00,""BZN|IT-North"",""Without Sequence"",""150.94"","""","""""
"08/02/2025 13:00:00 - 08/02/2025 13:15:00,""BZN|IT-North"",""Without Sequence"",""149.55"","""","""""
"08/02/2025 13:15:00 - 08/02/2025 13:30:00,""BZN|IT-North"",""Without Sequence"",""149.55"","""","""""
"08/02/2025 13:30:00 - 08/02/2025 13:45:00,""BZN|IT-North"",""Without Sequence"",""149.55"","""","""""
"08/02/2025 13:45:00 - 08/02/2025 14:00:00,""BZN|IT-North"",""Without Sequence"",""149.55"","""","""""
"08/02/2025 14:00:00 - 08/02/2025 14:15:00,""BZN|IT-North"",""Without Sequence"",""149.86"","""","""""
"08/02/2025 14:15:00 - 08/02/2025 14:30:00,""BZN|IT-North"",""Without Sequence"",""149.86"","""","""""
"08/02/2025 14:30:00 - 08/02/2025 14:45:00,""BZN|IT-North"",""Without Sequence"",""149.86"","""","""""
"08/02/2025 14:45:00 - 08/02/2025 15:00:00,""BZN|IT-North"",""Without Sequence"",""149.86"","""","""""
"08/02/2025 15:00:00 - 08/02/2025 15:15:00,""BZN|IT-North"",""Without Sequence"",""150.74"","""","""""
"08/02/2025 15:15:00 - 08/02/2025 15:30:00,""BZN|IT-North"",""Without Sequence"",""150.74"","""","""""
"08/02/2025 15:30:00 - 08/02/2025 15:45:00,""BZN|IT-North"",""Without Sequence"",""150.74"","""","""""
"08/02/2025 15:45:00 - 08/02/2025 16:00:00,""BZN|IT-North"",""Without Sequence"",""150.74"","""","""""
"08/02/2025 16:00:00 - 08/02/2025 16:15:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"08/02/2025 16:15:00 - 08/02/2025 16:30:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"08/02/2025 16:30:00 - 08/02/2025 16:45:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"08/02/2025 16:45:00 - 08/02/2025 17:00:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"08/02/2025 17:00:00 - 08/02/2025 17:15:00,""BZN|IT-North"",""Without Sequence"",""168.44"","""","""""
"08/02/2025 17:15:00 - 08/02/2025 17:30:00,""BZN|IT-North"",""Without Sequence"",""168.44"","""","""""
"08/02/2025 17:30:00 - 08/02/2025 17:45:00,""BZN|IT-North"",""Without Sequence"",""168.44"","""","""""
"08/02/2025 17:45:00 - 08/02/2025 18:00:00,""BZN|IT-North"",""Without Sequence"",""168.44"","""","""""
"08/02/2025 18:00:00 - 08/02/2025 18:15:00,""BZN|IT-North"",""Without Sequence"",""171.00"","""","""""
"08/02/2025 18:15:00 - 08/02/2025 18:30:00,""BZN|IT-North"",""Without Sequence"",""171.00"","""","""""
"08/02/2025 18:30:00 - 08/02/2025 18:45:00,""BZN|IT-North"",""Without Sequence"",""171.00"","""","""""
"08/02/2025 18:45:00 - 08/02/2025 19:00:00,""BZN|IT-North"",""Without Sequence"",""171.00"","""","""""
"08/02/2025 19:00:00 - 08/02/2025 19:15:00,""BZN|IT-North"",""Without Sequence"",""176.14"","""","""""
"08/02/2025 19:15:00 - 08/02/2025 19:30:00,""BZN|IT-North"",""Without Sequence"",""176.14"","""","""""
"08/02/2025 19:30:00 - 08/02/2025 19:45:00,""BZN|IT-North"",""Without Sequence"",""176.14"","""","""""
"08/02/2025 19:45:00 - 08/02/2025 20:00:00,""BZN|IT-North"",""Without Sequence"",""176.14"","""","""""
"08/02/2025 20:00:00 - 08/02/2025 20:15:00,""BZN|IT-North"",""Without Sequence"",""165.04"","""","""""
"08/02/2025 20:15:00 - 08/02/2025 20:30:00,""BZN|IT-North"",""Without Sequence"",""165.04"","""","""""
"08/02/2025 20:30:00 - 08/02/2025 20:45:00,""BZN|IT-North"",""Without Sequence"",""165.04"","""","""""
"08/02/2025 20:45:00 - 08/02/2025 21:00:00,""BZN|IT-North"",""Without Sequence"",""165.04"","""","""""
"08/02/2025 21:00:00 - 08/02/2025 21:15:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 21:15:00 - 08/02/2025 21:30:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 21:30:00 - 08/02/2025 21:45:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 21:45:00 - 08/02/2025 22:00:00,""BZN|IT-North"",""Without Sequence"",""161.32"","""","""""
"08/02/2025 22:00:00 - 08/02/2025 22:15:00,""BZN|IT-North"",""Without Sequence"",""158.13"","""","""""
"08/02/2025 22:15:00 - 08/02/2025 22:30:00,""BZN|IT-North"",""Without Sequence"",""158.13"","""","""""
"08/02/2025 22:30:00 - 08/02/2025 22:45:00,""BZN|IT-North"",""Without Sequence"",""158.13"","""","""""
"08/02/2025 22:45:00 - 08/02/2025 23:00:00,""BZN|IT-North"",""Without Sequence"",""158.13"","""","""""
"08/02/2025 23:00:00 - 08/02/2025 23:15:00,""BZN|IT-North"",""Without Sequence"",""149.79"","""","""""
"08/02/2025 23:15:00 - 08/02/2025 23:30:00,""BZN|IT-North"",""Without Sequence"",""149.79"","""","""""
"08/02/2025 23:30:00 - 08/02/2025 23:45:00,""BZN|IT-North"",""Without Sequence"",""149.79"","""","""""
"08/02/2025 23:45:00 - 09/02/2025 00:00:00,""BZN|IT-North"",""Without Sequence"",""149.79"","""","""""
"09/02/2025 00:00:00 - 09/02/2025 00:15:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 00:15:00 - 09/02/2025 00:30:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 00:30:00 - 09/02/2025 00:45:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 00:45:00 - 09/02/2025 01:00:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 01:00:00 - 09/02/2025 01:15:00,""BZN|IT-North"",""Without Sequence"",""151.00"","""","""""
"09/02/2025 01:15:00 - 09/02/2025 01:30:00,""BZN|IT-North"",""Without Sequence"",""151.00"","""","""""
"09/02/2025 01:30:00 - 09/02/2025 01:45:00,""BZN|IT-North"",""Without Sequence"",""151.00"","""","""""
"09/02/2025 01:45:00 - 09/02/2025 02:00:00,""BZN|IT-North"",""Without Sequence"",""151.00"","""","""""
"09/02/2025 02:00:00 - 09/02/2025 02:15:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"09/02/2025 02:15:00 - 09/02/2025 02:30:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"09/02/2025 02:30:00 - 09/02/2025 02:45:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"09/02/2025 02:45:00 - 09/02/2025 03:00:00,""BZN|IT-North"",""Without Sequence"",""148.10"","""","""""
"09/02/2025 03:00:00 - 09/02/2025 03:15:00,""BZN|IT-North"",""Without Sequence"",""144.53"","""","""""
"09/02/2025 03:15:00 - 09/02/2025 03:30:00,""BZN|IT-North"",""Without Sequence"",""144.53"","""","""""
"09/02/2025 03:30:00 - 09/02/2025 03:45:00,""BZN|IT-North"",""Without Sequence"",""144.53"","""","""""
"09/02/2025 03:45:00 - 09/02/2025 04:00:00,""BZN|IT-North"",""Without Sequence"",""144.53"","""","""""
"09/02/2025 04:00:00 - 09/02/2025 04:15:00,""BZN|IT-North"",""Without Sequence"",""141.42"","""","""""
"09/02/2025 04:15:00 - 09/02/2025 04:30:00,""BZN|IT-North"",""Without Sequence"",""141.42"","""","""""
"09/02/2025 04:30:00 - 09/02/2025 04:45:00,""BZN|IT-North"",""Without Sequence"",""141.42"","""","""""
"09/02/2025 04:45:00 - 09/02/2025 05:00:00,""BZN|IT-North"",""Without Sequence"",""141.42"","""","""""
"09/02/2025 05:00:00 - 09/02/2025 05:15:00,""BZN|IT-North"",""Without Sequence"",""144.30"","""","""""
"09/02/2025 05:15:00 - 09/02/2025 05:30:00,""BZN|IT-North"",""Without Sequence"",""144.30"","""","""""
"09/02/2025 05:30:00 - 09/02/2025 05:45:00,""BZN|IT-North"",""Without Sequence"",""144.30"","""","""""
"09/02/2025 05:45:00 - 09/02/2025 06:00:00,""BZN|IT-North"",""Without Sequence"",""144.30"","""","""""
"09/02/2025 06:00:00 - 09/02/2025 06:15:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 06:15:00 - 09/02/2025 06:30:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 06:30:00 - 09/02/2025 06:45:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 06:45:00 - 09/02/2025 07:00:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 07:00:00 - 09/02/2025 07:15:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 07:15:00 - 09/02/2025 07:30:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 07:30:00 - 09/02/2025 07:45:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 07:45:00 - 09/02/2025 08:00:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 08:00:00 - 09/02/2025 08:15:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 08:15:00 - 09/02/2025 08:30:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 08:30:00 - 09/02/2025 08:45:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 08:45:00 - 09/02/2025 09:00:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"09/02/2025 09:00:00 - 09/02/2025 09:15:00,""BZN|IT-North"",""Without Sequence"",""156.32"","""","""""
"09/02/2025 09:15:00 - 09/02/2025 09:30:00,""BZN|IT-North"",""Without Sequence"",""156.32"","""","""""
"09/02/2025 09:30:00 - 09/02/2025 09:45:00,""BZN|IT-North"",""Without Sequence"",""156.32"","""","""""
"09/02/2025 09:45:00 - 09/02/2025 10:00:00,""BZN|IT-North"",""Without Sequence"",""156.32"","""","""""
"09/02/2025 10:00:00 - 09/02/2025 10:15:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"09/02/2025 10:15:00 - 09/02/2025 10:30:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"09/02/2025 10:30:00 - 09/02/2025 10:45:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"09/02/2025 10:45:00 - 09/02/2025 11:00:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"09/02/2025 11:00:00 - 09/02/2025 11:15:00,""BZN|IT-North"",""Without Sequence"",""153.00"","""","""""
"09/02/2025 11:15:00 - 09/02/2025 11:30:00,""BZN|IT-North"",""Without Sequence"",""153.00"","""","""""
"09/02/2025 11:30:00 - 09/02/2025 11:45:00,""BZN|IT-North"",""Without Sequence"",""153.00"","""","""""
"09/02/2025 11:45:00 - 09/02/2025 12:00:00,""BZN|IT-North"",""Without Sequence"",""153.00"","""","""""
"09/02/2025 12:00:00 - 09/02/2025 12:15:00,""BZN|IT-North"",""Without Sequence"",""156.00"","""","""""
"09/02/2025 12:15:00 - 09/02/2025 12:30:00,""BZN|IT-North"",""Without Sequence"",""156.00"","""","""""
"09/02/2025 12:30:00 - 09/02/2025 12:45:00,""BZN|IT-North"",""Without Sequence"",""156.00"","""","""""
"09/02/2025 12:45:00 - 09/02/2025 13:00:00,""BZN|IT-North"",""Without Sequence"",""156.00"","""","""""
"09/02/2025 13:00:00 - 09/02/2025 13:15:00,""BZN|IT-North"",""Without Sequence"",""145.94"","""","""""
"09/02/2025 13:15:00 - 09/02/2025 13:30:00,""BZN|IT-North"",""Without Sequence"",""145.94"","""","""""
"09/02/2025 13:30:00 - 09/02/2025 13:45:00,""BZN|IT-North"",""Without Sequence"",""145.94"","""","""""
"09/02/2025 13:45:00 - 09/02/2025 14:00:00,""BZN|IT-North"",""Without Sequence"",""145.94"","""","""""
"09/02/2025 14:00:00 - 09/02/2025 14:15:00,""BZN|IT-North"",""Without Sequence"",""145.91"","""","""""
"09/02/2025 14:15:00 - 09/02/2025 14:30:00,""BZN|IT-North"",""Without Sequence"",""145.91"","""","""""
"09/02/2025 14:30:00 - 09/02/2025 14:45:00,""BZN|IT-North"",""Without Sequence"",""145.91"","""","""""
"09/02/2025 14:45:00 - 09/02/2025 15:00:00,""BZN|IT-North"",""Without Sequence"",""145.91"","""","""""
"09/02/2025 15:00:00 - 09/02/2025 15:15:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"09/02/2025 15:15:00 - 09/02/2025 15:30:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"09/02/2025 15:30:00 - 09/02/2025 15:45:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"09/02/2025 15:45:00 - 09/02/2025 16:00:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"09/02/2025 16:00:00 - 09/02/2025 16:15:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 16:15:00 - 09/02/2025 16:30:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 16:30:00 - 09/02/2025 16:45:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 16:45:00 - 09/02/2025 17:00:00,""BZN|IT-North"",""Without Sequence"",""153.18"","""","""""
"09/02/2025 17:00:00 - 09/02/2025 17:15:00,""BZN|IT-North"",""Without Sequence"",""164.47"","""","""""
"09/02/2025 17:15:00 - 09/02/2025 17:30:00,""BZN|IT-North"",""Without Sequence"",""164.47"","""","""""
"09/02/2025 17:30:00 - 09/02/2025 17:45:00,""BZN|IT-North"",""Without Sequence"",""164.47"","""","""""
"09/02/2025 17:45:00 - 09/02/2025 18:00:00,""BZN|IT-North"",""Without Sequence"",""164.47"","""","""""
"09/02/2025 18:00:00 - 09/02/2025 18:15:00,""BZN|IT-North"",""Without Sequence"",""180.92"","""","""""
"09/02/2025 18:15:00 - 09/02/2025 18:30:00,""BZN|IT-North"",""Without Sequence"",""180.92"","""","""""
"09/02/2025 18:30:00 - 09/02/2025 18:45:00,""BZN|IT-North"",""Without Sequence"",""180.92"","""","""""
"09/02/2025 18:45:00 - 09/02/2025 19:00:00,""BZN|IT-North"",""Without Sequence"",""180.92"","""","""""
"09/02/2025 19:00:00 - 09/02/2025 19:15:00,""BZN|IT-North"",""Without Sequence"",""185.92"","""","""""
"09/02/2025 19:15:00 - 09/02/2025 19:30:00,""BZN|IT-North"",""Without Sequence"",""185.92"","""","""""
"09/02/2025 19:30:00 - 09/02/2025 19:45:00,""BZN|IT-North"",""Without Sequence"",""185.92"","""","""""
"09/02/2025 19:45:00 - 09/02/2025 20:00:00,""BZN|IT-North"",""Without Sequence"",""185.92"","""","""""
"09/02/2025 20:00:00 - 09/02/2025 20:15:00,""BZN|IT-North"",""Without Sequence"",""178.50"","""","""""
"09/02/2025 20:15:00 - 09/02/2025 20:30:00,""BZN|IT-North"",""Without Sequence"",""178.50"","""","""""
"09/02/2025 20:30:00 - 09/02/2025 20:45:00,""BZN|IT-North"",""Without Sequence"",""178.50"","""","""""
"09/02/2025 20:45:00 - 09/02/2025 21:00:00,""BZN|IT-North"",""Without Sequence"",""178.50"","""","""""
"09/02/2025 21:00:00 - 09/02/2025 21:15:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"09/02/2025 21:15:00 - 09/02/2025 21:30:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"09/02/2025 21:30:00 - 09/02/2025 21:45:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"09/02/2025 21:45:00 - 09/02/2025 22:00:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"09/02/2025 22:00:00 - 09/02/2025 22:15:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"09/02/2025 22:15:00 - 09/02/2025 22:30:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"09/02/2025 22:30:00 - 09/02/2025 22:45:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"09/02/2025 22:45:00 - 09/02/2025 23:00:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"09/02/2025 23:00:00 - 09/02/2025 23:15:00,""BZN|IT-North"",""Without Sequence"",""155.64"","""","""""
"09/02/2025 23:15:00 - 09/02/2025 23:30:00,""BZN|IT-North"",""Without Sequence"",""155.64"","""","""""
"09/02/2025 23:30:00 - 09/02/2025 23:45:00,""BZN|IT-North"",""Without Sequence"",""155.64"","""","""""
"09/02/2025 23:45:00 - 10/02/2025 00:00:00,""BZN|IT-North"",""Without Sequence"",""155.64"","""","""""
"10/02/2025 00:00:00 - 10/02/2025 00:15:00,""BZN|IT-North"",""Without Sequence"",""149.64"","""","""""
"10/02/2025 00:15:00 - 10/02/2025 00:30:00,""BZN|IT-North"",""Without Sequence"",""149.64"","""","""""
"10/02/2025 00:30:00 - 10/02/2025 00:45:00,""BZN|IT-North"",""Without Sequence"",""149.64"","""","""""
"10/02/2025 00:45:00 - 10/02/2025 01:00:00,""BZN|IT-North"",""Without Sequence"",""149.64"","""","""""
"10/02/2025 01:00:00 - 10/02/2025 01:15:00,""BZN|IT-North"",""Without Sequence"",""141.02"","""","""""
"10/02/2025 01:15:00 - 10/02/2025 01:30:00,""BZN|IT-North"",""Without Sequence"",""141.02"","""","""""
"10/02/2025 01:30:00 - 10/02/2025 01:45:00,""BZN|IT-North"",""Without Sequence"",""141.02"","""","""""
"10/02/2025 01:45:00 - 10/02/2025 02:00:00,""BZN|IT-North"",""Without Sequence"",""141.02"","""","""""
"10/02/2025 02:00:00 - 10/02/2025 02:15:00,""BZN|IT-North"",""Without Sequence"",""139.70"","""","""""
"10/02/2025 02:15:00 - 10/02/2025 02:30:00,""BZN|IT-North"",""Without Sequence"",""139.70"","""","""""
"10/02/2025 02:30:00 - 10/02/2025 02:45:00,""BZN|IT-North"",""Without Sequence"",""139.70"","""","""""
"10/02/2025 02:45:00 - 10/02/2025 03:00:00,""BZN|IT-North"",""Without Sequence"",""139.70"","""","""""
"10/02/2025 03:00:00 - 10/02/2025 03:15:00,""BZN|IT-North"",""Without Sequence"",""137.53"","""","""""
